Biomarker,AUC,Sensitivity (max sum),Specificity (max sum),Sensitivity (sens > 95%),Specificity (sens > 95%),Log2FC,p-value,n_pos,n_neg,n_pos+n_neg
SCFD2_HUMAN,0.585,0.457,0.826,0.957,0.022,-0.134,0.161004,46,46,92
LRMDA_HUMAN,0.583,0.426,0.778,0.957,0.044,0.222,0.169226,47,45,92
BPTF_HUMAN,0.582,0.617,0.556,0.979,0.089,0.258,0.179125,47,45,92
AKIB1_HUMAN,0.582,0.391,0.826,0.957,0.022,0.132,0.175466,46,46,92
GLT10_HUMAN,0.578,0.356,0.872,0.978,0.064,0.371,0.200205,45,47,92
PIAS2_HUMAN,0.577,0.348,0.87,0.957,0.043,0.199,0.204459,46,46,92
STK11_HUMAN,0.575,0.457,0.804,1.0,0.022,-0.185,0.215822,46,46,92
KAZRN_HUMAN,0.575,0.244,0.979,0.956,0.064,0.244,0.214269,45,47,92
A2AP_BOVIN,0.573,0.383,0.867,0.979,0.022,-0.222,0.229031,47,45,92
ZNT1_HUMAN,0.572,0.543,0.652,1.0,0.0,0.133,0.233708,46,46,92
MPP8_HUMAN,0.567,0.426,0.778,0.957,0.111,0.145,0.270758,47,45,92
KFA_HUMAN,0.566,0.511,0.667,0.979,0.022,0.221,0.274171,47,45,92
T11L1_HUMAN,0.563,0.304,0.848,0.957,0.065,0.114,0.300817,46,46,92
FARP2_HUMAN,0.56,0.188,0.955,0.979,0.023,0.153,0.322779,48,44,92
SUSD2_HUMAN,0.56,0.596,0.6,1.0,0.0,-0.138,0.325038,47,45,92
HVD82_HUMAN,0.556,0.833,0.341,1.0,0.0,-0.243,0.354325,48,44,92
CHD1_HUMAN,0.55,0.404,0.8,0.957,0.067,0.156,0.407703,47,45,92
LRCH1_HUMAN,0.55,0.391,0.87,1.0,0.0,0.038,0.414481,46,46,92
FOXK2_HUMAN,0.542,0.152,0.978,0.957,0.087,0.179,0.489509,46,46,92
MADD_HUMAN,0.541,0.438,0.75,0.958,0.023,-0.045,0.503945,48,44,92
ACY3_HUMAN,0.531,0.457,0.804,1.0,0.043,0.348,0.614489,46,46,92
YIPF4_HUMAN,0.53,0.457,0.717,1.0,0.0,-0.042,0.625509,46,46,92
S11IP_HUMAN,0.528,0.522,0.63,0.978,0.065,0.006,0.647799,46,46,92
SYTC2_HUMAN,0.527,0.705,0.417,0.955,0.062,-0.067,0.653116,44,48,92
STAR7_HUMAN,0.527,0.354,0.886,1.0,0.0,0.01,0.653116,48,44,92
TYK2_HUMAN,0.526,0.326,0.804,1.0,0.0,-0.005,0.664728,46,46,92
CCDB1_HUMAN,0.524,0.333,0.886,1.0,0.023,-0.074,0.698825,48,44,92
CEBPZ_HUMAN,0.521,0.468,0.711,1.0,0.0,-0.008,0.736974,47,45,92
LRC14_HUMAN,0.517,0.289,0.872,0.956,0.021,0.033,0.784563,45,47,92
MED17_HUMAN,0.513,0.935,0.239,0.957,0.217,0.097,0.829966,46,46,92
THOC1_HUMAN,0.509,0.478,0.652,0.978,0.022,0.085,0.885133,46,46,92
SPD2A_HUMAN,0.504,0.34,0.822,1.0,0.0,0.013,0.950176,47,45,92
METL5_HUMAN,0.923,0.812,0.953,0.958,0.535,0.966,0.0,48,43,91
HXK2_HUMAN,0.915,0.904,0.821,0.962,0.308,1.53,0.0,52,39,91
CKS1_HUMAN,0.908,0.843,0.975,0.98,0.125,1.949,0.0,51,40,91
LAT1_HUMAN,0.883,0.824,0.9,0.961,0.1,1.427,0.0,51,40,91
TXLNG_HUMAN,0.882,0.83,0.841,0.957,0.409,1.0,0.0,47,44,91
SMN_HUMAN,0.874,0.755,0.929,0.98,0.143,1.344,0.0,49,42,91
LARP4_HUMAN,0.851,0.8,0.829,0.96,0.268,1.129,0.0,50,41,91
NUMBL_HUMAN,0.833,0.8,0.765,0.95,0.471,-0.895,0.0,40,51,91
WDR4_HUMAN,0.804,0.596,0.932,0.957,0.159,0.872,1e-06,47,44,91
RIOK2_HUMAN,0.795,0.75,0.791,0.958,0.093,0.542,1e-06,48,43,91
NDUA5_HUMAN,0.766,0.651,0.792,0.953,0.292,-0.801,1.3e-05,43,48,91
OGFD1_HUMAN,0.765,0.543,0.933,0.957,0.2,0.592,1.4e-05,46,45,91
LDAH_HUMAN,0.762,0.61,0.86,0.951,0.04,-0.824,1.9e-05,41,50,91
ZN703_HUMAN,0.752,0.738,0.694,0.952,0.286,-0.679,3.7e-05,42,49,91
SSBP4_HUMAN,0.733,0.548,0.898,0.976,0.02,-0.516,0.000135,42,49,91
GRHL2_HUMAN,0.726,0.653,0.762,0.98,0.048,0.519,0.000211,49,42,91
NKRF_HUMAN,0.72,0.592,0.81,0.959,0.095,0.438,0.000315,49,42,91
CACL1_HUMAN,0.719,0.565,0.822,0.957,0.156,0.39,0.000328,46,45,91
EP300_HUMAN,0.717,0.673,0.69,0.98,0.048,0.468,0.00039,49,42,91
UBP13_HUMAN,0.716,0.6,0.848,0.956,0.022,0.444,0.000382,45,46,91
AL4A1_HUMAN,0.712,0.683,0.7,0.951,0.18,-0.591,0.000544,41,50,91
CC117_HUMAN,0.71,0.574,0.886,1.0,0.0,0.417,0.000559,47,44,91
EYA2_HUMAN,0.708,0.533,0.804,0.978,0.152,0.484,0.000632,45,46,91
OMD_HUMAN,0.708,0.69,0.694,0.952,0.061,-0.516,0.000646,42,49,91
DEN6A_HUMAN,0.706,0.66,0.75,0.979,0.114,0.35,0.000727,47,44,91
ARH_HUMAN,0.697,0.455,0.915,0.955,0.191,0.499,0.001211,44,47,91
CDCP1_HUMAN,0.695,0.7,0.683,0.96,0.146,0.482,0.001439,50,41,91
UBAC2_HUMAN,0.687,0.643,0.714,0.952,0.143,-0.5,0.002206,42,49,91
SMAD5_HUMAN,0.681,0.674,0.708,0.953,0.188,-0.357,0.002986,43,48,91
TCF20_HUMAN,0.668,0.792,0.535,0.958,0.279,0.432,0.006022,48,43,91
EHMT1_HUMAN,0.667,0.562,0.791,1.0,0.07,0.453,0.00617,48,43,91
DUSTY_HUMAN,0.665,0.545,0.809,0.955,0.128,-0.402,0.006847,44,47,91
SYTL4_HUMAN,0.656,0.535,0.792,0.977,0.042,-0.356,0.010595,43,48,91
PRAM_HUMAN,0.655,0.422,0.848,0.956,0.239,0.602,0.010955,45,46,91
CPT2_HUMAN,0.65,0.659,0.745,0.955,0.021,-0.283,0.013971,44,47,91
TSN3_HUMAN,0.645,0.61,0.68,0.976,0.14,-0.461,0.018027,41,50,91
DNAL1_HUMAN,0.645,0.367,0.976,1.0,0.024,0.459,0.017483,49,42,91
HPS3_HUMAN,0.644,0.717,0.578,0.957,0.089,0.269,0.017812,46,45,91
PHC2_HUMAN,0.641,0.723,0.545,0.979,0.023,-0.253,0.021049,47,44,91
TOE1_HUMAN,0.637,0.396,0.93,0.958,0.07,0.26,0.02472,48,43,91
SH3L2_HUMAN,0.637,0.413,0.889,0.978,0.111,0.392,0.024422,46,45,91
DGLB_HUMAN,0.63,0.489,0.795,1.0,0.0,0.255,0.033633,47,44,91
PJA1_HUMAN,0.614,0.457,0.756,0.957,0.067,-0.328,0.060472,46,45,91
TMM33_HUMAN,0.613,0.383,0.886,0.957,0.136,-0.29,0.064823,47,44,91
RPA43_HUMAN,0.608,0.733,0.478,0.956,0.065,0.212,0.077361,45,46,91
TOR1A_HUMAN,0.604,0.707,0.58,0.951,0.02,-0.139,0.090069,41,50,91
SIN1_HUMAN,0.604,0.689,0.5,0.956,0.087,-0.195,0.088624,45,46,91
STEEP_HUMAN,0.599,0.791,0.417,0.977,0.104,0.252,0.105721,43,48,91
PP16A_HUMAN,0.596,0.674,0.556,0.957,0.089,0.246,0.116938,46,45,91
CDAN1_HUMAN,0.594,0.292,0.953,0.979,0.093,0.217,0.12206,48,43,91
YIPF5_HUMAN,0.593,0.4,0.87,0.956,0.087,-0.298,0.128479,45,46,91
E2F4_HUMAN,0.592,0.447,0.773,1.0,0.068,0.255,0.132329,47,44,91
TNIP2_HUMAN,0.59,0.422,0.804,0.956,0.109,0.24,0.138756,45,46,91
SAS10_HUMAN,0.589,0.229,1.0,1.0,0.023,0.199,0.146838,48,43,91
NEP1_HUMAN,0.588,0.521,0.674,0.958,0.047,0.248,0.151318,48,43,91
MELPH_HUMAN,0.586,0.467,0.739,0.956,0.152,0.277,0.161197,45,46,91
TM9S2_HUMAN,0.582,0.63,0.556,1.0,0.0,-0.164,0.181042,46,45,91
GNTK_HUMAN,0.58,0.636,0.574,0.977,0.021,0.164,0.191405,44,47,91
GCNT1_HUMAN,0.579,0.565,0.667,1.0,0.044,-0.235,0.197076,46,45,91
ELAP1_HUMAN,0.573,0.333,0.891,0.978,0.043,0.308,0.229128,45,46,91
SDF2L_HUMAN,0.573,0.771,0.395,0.958,0.07,0.202,0.234654,48,43,91
BACH1_HUMAN,0.572,0.391,0.844,0.957,0.111,0.114,0.23848,46,45,91
PLXD1_HUMAN,0.57,0.548,0.612,0.952,0.122,-0.246,0.253279,42,49,91
CIZ1_HUMAN,0.569,0.756,0.543,0.956,0.022,-0.03,0.257985,45,46,91
CC134_HUMAN,0.568,0.702,0.523,1.0,0.0,-0.032,0.264495,47,44,91
TAF4_HUMAN,0.565,0.143,1.0,0.959,0.048,0.137,0.287869,49,42,91
MDEAS_HUMAN,0.562,0.783,0.444,0.957,0.044,0.127,0.307712,46,45,91
ATX1L_HUMAN,0.559,0.391,0.822,0.978,0.044,0.106,0.330849,46,45,91
FRAS1_HUMAN,0.558,0.304,0.956,0.957,0.067,0.187,0.342828,46,45,91
PI51A_HUMAN,0.552,0.523,0.66,0.955,0.064,0.109,0.393244,44,47,91
MPPD2_HUMAN,0.544,0.283,0.933,0.957,0.022,0.126,0.472515,46,45,91
R3HD1_HUMAN,0.538,0.667,0.465,0.958,0.163,0.08,0.532602,48,43,91
CLD6_HUMAN,0.532,0.854,0.326,1.0,0.0,0.079,0.597052,48,43,91
NOC3L_HUMAN,0.53,0.283,0.978,0.978,0.022,-0.116,0.625417,46,45,91
S39A6_HUMAN,0.527,0.239,1.0,0.978,0.133,0.125,0.659532,46,45,91
ERCC2_HUMAN,0.525,0.578,0.522,0.956,0.022,0.023,0.682681,45,46,91
RPGF2_HUMAN,0.52,0.571,0.551,1.0,0.02,0.02,0.747131,42,49,91
ADEC1_HUMAN,0.516,0.37,0.733,0.957,0.044,-0.023,0.790298,46,45,91
SGCE_HUMAN,0.515,0.66,0.432,1.0,0.0,0.016,0.808605,47,44,91
SMRD1_HUMAN,0.512,0.304,0.778,1.0,0.0,0.006,0.845799,46,45,91
DPH6_HUMAN,0.512,0.413,0.756,1.0,0.0,-0.04,0.852019,46,45,91
DAAM1_HUMAN,0.512,0.617,0.5,0.979,0.045,0.034,0.851948,47,44,91
SETX_HUMAN,0.51,0.568,0.511,0.955,0.106,0.092,0.876927,44,47,91
NFAC2_HUMAN,0.508,0.533,0.587,1.0,0.0,0.068,0.902076,45,46,91
KCD15_HUMAN,0.506,0.444,0.739,1.0,0.0,0.021,0.927264,45,46,91
COBL_HUMAN,0.503,0.116,0.979,1.0,0.0,0.003,0.95879,43,48,91
MYO5A_HUMAN,0.503,0.208,0.93,0.958,0.07,0.043,0.95879,48,43,91
ITLN1_HUMAN,0.502,0.404,0.727,0.979,0.023,-0.242,0.980992,47,44,91
K1210_HUMAN,0.907,0.919,0.849,0.973,0.264,-2.901,0.0,37,53,90
RGN_HUMAN,0.905,0.649,1.0,0.973,0.566,-1.928,0.0,37,53,90
CUED2_HUMAN,0.857,0.68,1.0,0.96,0.25,1.136,0.0,50,40,90
KLH14_HUMAN,0.848,0.778,0.844,0.956,0.244,0.997,0.0,45,45,90
DCAKD_HUMAN,0.843,0.878,0.694,0.951,0.551,-1.001,0.0,41,49,90
ENTP1_HUMAN,0.829,0.846,0.765,0.974,0.294,-1.034,0.0,39,51,90
BCL7A_HUMAN,0.821,0.826,0.705,0.957,0.227,0.812,0.0,46,44,90
ECM2_HUMAN,0.819,0.744,0.784,0.974,0.255,-0.865,0.0,39,51,90
ANM3_HUMAN,0.807,0.646,0.905,0.958,0.119,0.706,1e-06,48,42,90
IL33_HUMAN,0.8,0.784,0.736,1.0,0.094,-1.21,1e-06,37,53,90
RLIG1_HUMAN,0.8,0.694,0.854,0.98,0.049,0.626,1e-06,49,41,90
SMG7_HUMAN,0.789,0.717,0.795,0.957,0.227,0.668,2e-06,46,44,90
STPAP_HUMAN,0.777,0.702,0.814,0.957,0.279,0.425,6e-06,47,43,90
CLPT1_HUMAN,0.776,0.878,0.653,0.951,0.367,-0.857,7e-06,41,49,90
TMED1_HUMAN,0.76,0.721,0.723,0.953,0.191,-0.748,2.2e-05,43,47,90
BMP1_HUMAN,0.759,0.804,0.615,0.961,0.231,0.646,2.8e-05,51,39,90
SYNJ2_HUMAN,0.754,0.532,0.93,0.957,0.163,0.569,3.4e-05,47,43,90
GRB7_HUMAN,0.753,0.796,0.683,1.0,0.0,0.753,4e-05,49,41,90
SI1L1_HUMAN,0.748,0.72,0.775,0.96,0.05,0.402,5.9e-05,50,40,90
HELZ2_HUMAN,0.743,0.596,0.814,0.957,0.163,0.615,7.3e-05,47,43,90
RRP1B_HUMAN,0.728,0.574,0.837,1.0,0.186,0.485,0.000196,47,43,90
TRM11_HUMAN,0.726,0.723,0.674,0.957,0.163,0.477,0.000223,47,43,90
WFDC2_HUMAN,0.72,0.714,0.646,0.952,0.375,-1.433,0.000345,42,48,90
PRP18_HUMAN,0.708,0.83,0.535,0.957,0.116,0.425,0.000692,47,43,90
TBL1X_HUMAN,0.706,0.537,0.837,0.976,0.02,-0.406,0.000796,41,49,90
IRS1_HUMAN,0.691,0.641,0.804,0.974,0.098,-0.509,0.002029,39,51,90
NDUA8_HUMAN,0.688,0.698,0.681,0.953,0.213,-0.601,0.002203,43,47,90
CCNH_HUMAN,0.687,0.46,0.925,0.98,0.05,0.455,0.002423,50,40,90
STA13_HUMAN,0.687,0.476,0.833,0.952,0.208,-0.506,0.00239,42,48,90
TMC5_HUMAN,0.686,0.739,0.614,0.957,0.091,0.942,0.002438,46,44,90
ARNT_HUMAN,0.68,0.581,0.787,0.953,0.106,-0.27,0.003366,43,47,90
NEGR1_HUMAN,0.676,0.489,0.86,1.0,0.116,-0.479,0.004136,47,43,90
TIM44_HUMAN,0.674,0.705,0.63,0.955,0.022,-0.38,0.004437,44,46,90
K2C78_HUMAN,0.667,0.833,0.542,0.952,0.125,-0.291,0.006659,42,48,90
SLMAP_HUMAN,0.667,0.591,0.739,0.955,0.174,-0.31,0.006605,44,46,90
SIGIR_HUMAN,0.653,0.478,0.818,0.957,0.114,0.29,0.01277,46,44,90
NU155_HUMAN,0.646,0.8,0.556,0.978,0.022,-0.243,0.016911,45,45,90
GIMA7_HUMAN,0.645,0.447,0.923,0.974,0.077,-0.39,0.01926,38,52,90
RINT1_HUMAN,0.644,0.696,0.568,0.957,0.114,-0.302,0.018628,46,44,90
ANR45_HUMAN,0.642,0.341,0.978,0.955,0.109,0.643,0.020308,44,46,90
LS14B_HUMAN,0.642,0.542,0.857,1.0,0.0,0.411,0.020497,48,42,90
CS012_HUMAN,0.642,0.457,0.886,1.0,0.0,0.383,0.020308,46,44,90
ARL6_HUMAN,0.641,0.592,0.683,0.959,0.098,0.32,0.021859,49,41,90
LRWD1_HUMAN,0.631,0.468,0.767,0.957,0.14,0.364,0.032307,47,43,90
SFXN1_HUMAN,0.629,0.395,0.872,1.0,0.0,-0.396,0.035007,43,47,90
CDKAL_HUMAN,0.627,0.318,0.935,0.977,0.109,0.389,0.037667,44,46,90
EVI5_HUMAN,0.625,0.809,0.465,0.957,0.163,-0.178,0.041793,47,43,90
DCLK1_HUMAN,0.62,0.364,0.891,0.955,0.13,0.487,0.050302,44,46,90
PK3CD_HUMAN,0.618,0.61,0.612,1.0,0.02,-0.285,0.055874,41,49,90
NGDN_HUMAN,0.617,0.239,0.955,0.957,0.227,0.321,0.056268,46,44,90
CD033_HUMAN,0.616,0.543,0.795,1.0,0.0,0.205,0.059465,46,44,90
LV223_HUMAN,0.612,0.326,0.955,1.0,0.023,-0.484,0.067514,46,44,90
GMEB2_HUMAN,0.61,0.511,0.744,0.957,0.116,0.248,0.072934,47,43,90
SMCR8_HUMAN,0.609,0.745,0.512,0.957,0.186,0.322,0.076892,47,43,90
ZN148_HUMAN,0.606,0.298,0.93,0.957,0.07,0.17,0.085333,47,43,90
2A5B_HUMAN,0.595,0.556,0.733,0.978,0.022,0.147,0.123241,45,45,90
MPPA_HUMAN,0.593,0.476,0.75,0.952,0.042,-0.118,0.129408,42,48,90
CLUA1_HUMAN,0.588,0.409,0.804,0.977,0.109,-0.138,0.149642,44,46,90
TEAD1_HUMAN,0.581,0.333,0.854,0.952,0.042,-0.181,0.186056,42,48,90
TCPR1_HUMAN,0.568,0.34,0.875,1.0,0.025,0.076,0.274773,50,40,90
IDLC_HUMAN,0.564,0.238,1.0,0.952,0.062,0.359,0.294935,42,48,90
RN220_HUMAN,0.564,0.4,0.822,1.0,0.022,0.19,0.29788,45,45,90
ZN888_HUMAN,0.562,0.234,1.0,1.0,0.023,0.194,0.316521,47,43,90
ARH37_HUMAN,0.559,0.341,0.837,0.951,0.082,0.147,0.33499,41,49,90
FABPL_HUMAN,0.552,0.578,0.622,1.0,0.0,-0.1,0.40133,45,45,90
AATF_HUMAN,0.546,0.213,0.977,0.957,0.047,0.162,0.457393,47,43,90
OCC1_HUMAN,0.543,0.537,0.592,0.951,0.122,0.208,0.491043,41,49,90
LDLR_HUMAN,0.54,0.204,0.976,0.98,0.024,0.099,0.516893,49,41,90
KRI1_HUMAN,0.54,0.239,0.977,0.978,0.045,0.198,0.51584,46,44,90
TOR1B_HUMAN,0.539,0.489,0.667,0.956,0.067,-0.058,0.523795,45,45,90
TERF2_HUMAN,0.539,0.25,0.952,0.979,0.048,0.116,0.530793,48,42,90
S27A4_HUMAN,0.539,0.273,0.913,0.955,0.065,0.133,0.526324,44,46,90
LDB1_HUMAN,0.527,0.14,0.979,0.953,0.149,0.163,0.656846,43,47,90
VWA2_HUMAN,0.523,0.39,0.776,1.0,0.0,0.047,0.709386,41,49,90
LETM1_HUMAN,0.518,0.5,0.609,0.977,0.022,0.097,0.774461,44,46,90
NKTR_HUMAN,0.515,0.511,0.651,0.957,0.047,0.008,0.814788,47,43,90
TRPM4_HUMAN,0.51,0.311,0.889,0.978,0.022,-0.025,0.878143,45,45,90
PEAK1_HUMAN,0.509,0.578,0.6,0.956,0.022,-0.019,0.890885,45,45,90
MGST2_HUMAN,0.504,0.295,0.804,0.955,0.087,0.062,0.945301,44,46,90
GPX7_HUMAN,0.5,0.089,1.0,0.956,0.067,0.017,1.0,45,45,90
HPLN3_HUMAN,0.934,0.902,0.921,0.98,0.5,2.38,0.0,51,38,89
LPAR1_HUMAN,0.909,0.757,0.942,0.973,0.692,-2.058,0.0,37,52,89
TENS2_HUMAN,0.887,0.757,0.923,0.973,0.385,-1.425,0.0,37,52,89
CMKMT_HUMAN,0.871,0.75,0.854,0.958,0.512,1.002,0.0,48,41,89
CXA1_HUMAN,0.868,0.73,0.865,0.973,0.5,-1.515,0.0,37,52,89
ESRP2_HUMAN,0.855,0.75,0.902,0.958,0.268,0.98,0.0,48,41,89
KPCD1_HUMAN,0.854,0.846,0.78,1.0,0.18,-0.94,0.0,39,50,89
RAB3I_HUMAN,0.849,0.804,0.816,0.961,0.289,0.746,0.0,51,38,89
FABP6_HUMAN,0.832,0.643,0.936,0.952,0.191,1.162,0.0,42,47,89
REPI1_HUMAN,0.788,0.574,0.929,0.979,0.238,0.612,3e-06,47,42,89
CE350_HUMAN,0.782,0.696,0.814,1.0,0.0,0.472,5e-06,46,43,89
MINY2_HUMAN,0.782,0.5,0.956,0.955,0.289,-0.73,5e-06,44,45,89
TEN4_HUMAN,0.771,0.486,0.942,0.973,0.308,-0.865,1.5e-05,37,52,89
PHIPL_HUMAN,0.759,0.522,0.93,0.957,0.163,1.429,2.7e-05,46,43,89
APBA1_HUMAN,0.739,0.692,0.74,0.974,0.1,-0.473,0.000118,39,50,89
HBAZ_HUMAN,0.724,0.763,0.647,0.974,0.059,-1.383,0.000324,38,51,89
ATN1_HUMAN,0.72,0.778,0.636,0.978,0.136,0.449,0.000363,45,44,89
MSD2_HUMAN,0.719,0.795,0.58,0.974,0.2,-0.457,0.000421,39,50,89
RABL3_HUMAN,0.707,0.829,0.604,0.951,0.25,-0.483,0.000796,41,48,89
SI1L3_HUMAN,0.7,0.375,0.976,0.958,0.049,0.318,0.001235,48,41,89
PGGHG_HUMAN,0.699,0.581,0.761,0.977,0.087,0.458,0.001271,43,46,89
SUN2_HUMAN,0.696,0.744,0.609,0.953,0.087,-0.526,0.001465,43,46,89
PAFA2_HUMAN,0.689,0.383,0.976,0.979,0.071,0.414,0.002203,47,42,89
PLXC1_HUMAN,0.672,0.861,0.453,1.0,0.113,-0.368,0.006031,36,53,89
PPA5_HUMAN,0.671,0.568,0.822,0.955,0.156,-0.474,0.005473,44,45,89
MZT2A_HUMAN,0.668,0.542,0.902,0.958,0.122,0.49,0.006521,48,41,89
SETD2_HUMAN,0.668,0.604,0.732,1.0,0.0,0.239,0.006521,48,41,89
AMPH_HUMAN,0.657,0.528,0.849,1.0,0.038,-0.472,0.012585,36,53,89
PTN18_HUMAN,0.657,0.87,0.442,0.978,0.279,0.495,0.010795,46,43,89
T106B_HUMAN,0.657,0.419,0.891,0.953,0.13,0.296,0.010795,43,46,89
CEAM1_HUMAN,0.652,0.761,0.558,1.0,0.0,0.566,0.013618,46,43,89
DMA_HUMAN,0.65,0.744,0.565,0.953,0.283,-0.802,0.015261,43,46,89
ZN516_HUMAN,0.647,0.857,0.447,0.952,0.255,-0.31,0.017347,42,47,89
UTP16_HUMAN,0.645,0.333,0.927,0.979,0.171,0.473,0.019194,48,41,89
ORC5_HUMAN,0.639,0.311,0.932,0.956,0.159,0.35,0.024286,45,44,89
LEG7_HUMAN,0.637,0.622,0.705,0.978,0.205,-0.585,0.025883,45,44,89
A2ML1_HUMAN,0.635,0.452,0.851,0.976,0.021,-0.496,0.028506,42,47,89
CDYL_HUMAN,0.634,0.63,0.651,0.957,0.047,0.259,0.029271,46,43,89
AFG32_HUMAN,0.631,0.476,0.809,0.976,0.064,-0.412,0.034321,42,47,89
ARHGA_HUMAN,0.629,0.585,0.688,1.0,0.0,-0.255,0.036926,41,48,89
NSUN5_HUMAN,0.629,0.422,0.864,1.0,0.0,0.226,0.036757,45,44,89
CSKI2_HUMAN,0.625,0.409,0.911,0.955,0.022,0.227,0.043093,44,45,89
ARVC_HUMAN,0.621,0.5,0.744,0.957,0.07,0.325,0.050213,46,43,89
WDR59_HUMAN,0.617,0.756,0.458,0.951,0.146,-0.219,0.057793,41,48,89
INT4_HUMAN,0.611,0.638,0.667,0.979,0.024,0.166,0.071235,47,42,89
NSE3_HUMAN,0.609,0.761,0.442,0.957,0.07,0.223,0.078222,46,43,89
CA174_HUMAN,0.607,0.917,0.317,0.958,0.146,0.222,0.082429,48,41,89
EXOS5_HUMAN,0.604,0.578,0.659,0.956,0.114,0.238,0.093318,45,44,89
SENP3_HUMAN,0.601,0.568,0.689,0.955,0.067,0.171,0.101606,44,45,89
HM20A_HUMAN,0.597,0.6,0.659,0.956,0.045,0.21,0.114182,45,44,89
RN146_HUMAN,0.595,0.533,0.659,0.978,0.114,0.194,0.121899,45,44,89
LPIN3_HUMAN,0.594,0.348,0.953,1.0,0.023,0.234,0.129825,46,43,89
STRAA_HUMAN,0.59,1.0,0.188,0.951,0.208,0.324,0.144011,41,48,89
ADAS_HUMAN,0.589,0.319,0.905,1.0,0.0,-0.189,0.151533,47,42,89
RB15B_HUMAN,0.589,0.444,0.773,0.956,0.136,0.297,0.147512,45,44,89
ZDHC5_HUMAN,0.589,0.5,0.721,0.957,0.116,0.232,0.149613,46,43,89
TRM13_HUMAN,0.588,0.318,0.933,0.955,0.089,0.179,0.152154,44,45,89
MAN1_HUMAN,0.585,0.524,0.702,0.976,0.043,-0.164,0.168633,42,47,89
ACTC_HUMAN,0.584,0.447,0.765,0.974,0.157,-0.282,0.180384,38,51,89
MAK16_HUMAN,0.581,0.489,0.69,0.979,0.143,0.29,0.192697,47,42,89
PILRA_HUMAN,0.576,0.771,0.415,1.0,0.0,0.185,0.218493,48,41,89
IF5A2_HUMAN,0.573,0.488,0.708,0.976,0.042,0.196,0.240824,41,48,89
BICD1_HUMAN,0.572,0.804,0.349,1.0,0.116,0.143,0.242017,46,43,89
NOC2L_HUMAN,0.569,0.521,0.732,1.0,0.098,0.259,0.264717,48,41,89
BTK_HUMAN,0.567,0.196,0.977,0.957,0.163,0.145,0.276658,46,43,89
HELZ_HUMAN,0.564,0.478,0.721,0.978,0.093,0.147,0.298993,46,43,89
CREL1_HUMAN,0.562,0.682,0.489,0.977,0.067,0.057,0.318745,44,45,89
PIBF1_HUMAN,0.561,0.289,0.955,0.956,0.068,0.121,0.322744,45,44,89
S35B2_HUMAN,0.56,0.488,0.783,1.0,0.022,-0.166,0.330596,43,46,89
ROGDI_HUMAN,0.56,0.289,0.932,1.0,0.023,-0.255,0.334937,45,44,89
KPCB_HUMAN,0.556,0.295,0.933,0.955,0.044,-0.14,0.368883,44,45,89
FBXW8_HUMAN,0.552,0.674,0.543,0.977,0.065,-0.029,0.397743,43,46,89
DC2I2_HUMAN,0.55,0.182,0.978,0.977,0.044,0.163,0.418917,44,45,89
ATG4C_HUMAN,0.549,0.444,0.795,0.978,0.023,-0.08,0.428426,45,44,89
CCD92_HUMAN,0.548,0.209,0.957,0.953,0.109,0.167,0.437827,43,46,89
DFFB_HUMAN,0.538,0.25,0.951,1.0,0.0,0.005,0.539734,48,41,89
ZAP70_HUMAN,0.536,0.211,0.98,1.0,0.02,-0.202,0.564297,38,51,89
CC115_HUMAN,0.536,0.795,0.333,1.0,0.0,0.037,0.562906,44,45,89
ULK3_HUMAN,0.534,0.705,0.422,0.977,0.044,-0.092,0.579639,44,45,89
MYH11_HUMAN,0.53,0.19,0.915,0.976,0.106,-0.217,0.630669,42,47,89
MYO1G_HUMAN,0.525,0.512,0.604,0.951,0.104,-0.053,0.683686,41,48,89
DLG5_HUMAN,0.52,0.213,0.929,1.0,0.0,-0.056,0.745459,47,42,89
GSTA3_HUMAN,0.516,0.22,0.958,0.976,0.042,0.107,0.801777,41,48,89
PGAM5_HUMAN,0.514,0.455,0.689,0.977,0.022,0.055,0.82146,44,45,89
CAPS2_HUMAN,0.514,0.5,0.689,0.955,0.022,-0.035,0.827849,44,45,89
NRK1_HUMAN,0.504,0.372,0.717,1.0,0.0,-0.011,0.9509,43,46,89
TM102_HUMAN,0.871,0.796,0.949,0.959,0.231,0.823,0.0,49,39,88
GLYG2_HUMAN,0.835,0.767,0.844,0.953,0.222,0.889,0.0,43,45,88
SDK2_HUMAN,0.819,0.75,0.827,0.972,0.365,-0.848,0.0,36,52,88
DPOD2_HUMAN,0.815,0.681,0.854,0.957,0.268,0.677,0.0,47,41,88
MTAP2_HUMAN,0.81,0.523,0.977,0.955,0.295,1.229,1e-06,44,44,88
PKD2_HUMAN,0.809,0.769,0.755,1.0,0.367,-0.769,1e-06,39,49,88
ENOB_HUMAN,0.8,0.739,0.786,0.957,0.262,1.204,1e-06,46,42,88
GGT7_HUMAN,0.799,0.649,0.863,0.973,0.412,-0.722,2e-06,37,51,88
T2EB_HUMAN,0.798,0.75,0.85,0.958,0.1,0.708,2e-06,48,40,88
SEC63_HUMAN,0.789,0.814,0.778,0.953,0.111,-0.595,3e-06,43,45,88
IP6K1_HUMAN,0.787,0.659,0.909,0.955,0.273,-0.557,4e-06,44,44,88
TRM7_HUMAN,0.78,0.745,0.756,0.957,0.244,0.629,6e-06,47,41,88
